variable,coefficient,std_error,t_stat,p_value
C(quarter_str)[T.2013Q2],-0.635155457002581,0.8573784838775025,-0.7408110524655159,0.4588080127835453
C(quarter_str)[T.2013Q3],0.6233863824575487,1.065999302494593,0.5847906100864552,0.5586885188861777
C(quarter_str)[T.2013Q4],0.38770792984159164,0.6920267140332198,0.5602499469738392,0.5753089629051944
C(quarter_str)[T.2014Q1],0.17154110889575505,0.8692066413590636,0.1973536564648642,0.8435507931169992
C(quarter_str)[T.2014Q2],0.5888380959114402,0.6316791589773805,0.932179077848167,0.35124398609562324
C(quarter_str)[T.2014Q3],0.5551789324966128,0.9895064079204592,0.5610665358533388,0.5747521799161801
C(quarter_str)[T.2014Q4],0.6084998758592054,0.7567582060522727,0.804087581730397,0.4213463959395829
C(quarter_str)[T.2015Q1],0.7757319737057017,1.0217958415013548,0.759184899956038,0.4477419575856847
C(quarter_str)[T.2015Q2],0.3377717867761739,0.5861739715356129,0.5762312951073308,0.5644588548314806
C(quarter_str)[T.2015Q3],1.2226983790678605,0.6875752572819385,1.7782757103583444,0.07535858362648815
C(quarter_str)[T.2015Q4],0.8526232452351612,0.8599980224425345,0.9914246579469709,0.3214782647816876
C(quarter_str)[T.2016Q1],1.7324486959511938,1.0606803817789467,1.6333371727358377,0.10239810278176673
C(quarter_str)[T.2016Q2],0.3366696697218525,0.7425190764004169,0.4534155154019198,0.6502495662203001
C(quarter_str)[T.2016Q3],1.2107498251551254,0.5666697107844937,2.1366058607208274,0.03263006253799885
C(quarter_str)[T.2016Q4],0.24344577904818915,0.6612350709105409,0.3681682804769518,0.7127477602894057
C(quarter_str)[T.2017Q1],0.9038551745890765,0.6814406059311344,1.3263887809474315,0.18471095299458518
C(quarter_str)[T.2017Q2],1.0273696715430383,0.6856665176251112,1.4983518155465096,0.1340418683086603
C(quarter_str)[T.2017Q3],1.9187597911896856,0.7672167559576585,2.5009357216066577,0.01238656577578124
C(quarter_str)[T.2017Q4],0.6225308212399555,0.8053865356630313,0.772959062107314,0.43954660881165597
C(quarter_str)[T.2018Q1],1.6146384305897712,1.0041821050463868,1.607913965480579,0.10785402277725264
C(quarter_str)[T.2018Q2],0.45848607836148,0.5440101307418085,0.842789596098682,0.3993461276510514
C(quarter_str)[T.2018Q3],1.1662245921350245,0.7626684519001558,1.5291370571700271,0.12623047039575871
C(quarter_str)[T.2018Q4],0.3313996277505959,0.7715453089190119,0.42952711126571375,0.6675396682827606
C(quarter_str)[T.2019Q1],1.360675624078558,1.0995574852624534,1.2374756593592542,0.21591054537882748
C(quarter_str)[T.2019Q2],0.4865593840403013,0.857066824211613,0.5677029728549707,0.570236672592303
C(quarter_str)[T.2019Q3],1.118614925642213,0.8787045084234135,1.273027411284427,0.2030083150915083
C(quarter_str)[T.2019Q4],0.24454009203372937,0.8459039175150271,0.28908731472967225,0.7725145607455255
C(quarter_str)[T.2020Q1],1.5221326294870385,0.9528197784544536,1.597503183609448,0.11015358859793457
C(quarter_str)[T.2020Q2],1.6422426804744386,0.7101815660347068,2.312426510369577,0.020754190834953352
C(quarter_str)[T.2020Q3],1.2818574609733349,0.9362324107133164,1.3691658676895049,0.17094743268192603
C(quarter_str)[T.2020Q4],1.1816726305602887,0.7061276773239876,1.673454629392908,0.09423783113514614
C(quarter_str)[T.2021Q1],1.536347487846225,1.074896901898085,1.4292975308918436,0.15291873538232365
C(quarter_str)[T.2021Q2],1.6067758817830933,0.8332756786308285,1.928264466356702,0.0538222392313561
C(quarter_str)[T.2021Q3],2.3789912039334737,0.8277806808891328,2.8739390261900777,0.004053872180733901
C(quarter_str)[T.2021Q4],0.008051713441465047,0.9273483703861055,0.008682512094255022,0.993072444691252
C(quarter_str)[T.2022Q1],0.048796246686295716,0.8620193334094601,0.05660690519932625,0.9548583338137455
C(quarter_str)[T.2022Q2],-1.0801112674233948,0.8712807674535138,-1.2396822101103282,0.2150929597058111
C(quarter_str)[T.2022Q3],-1.0133526029622426,1.139187435630054,-0.8895398345065002,0.3737130247418383
C(quarter_str)[T.2022Q4],-3.2518362394188216,0.852152525903456,-3.8160260523445726,0.00013561819168684126
C(quarter_str)[T.2023Q1],-1.4645763498875841,1.0904909331293426,-1.3430431243336816,0.17925801040400002
C(quarter_str)[T.2023Q2],-1.2628675764202018,0.9361466713774238,-1.3490061066628038,0.17733500464000707
C(quarter_str)[T.2023Q3],-1.035804766366808,0.7660285433679257,-1.3521751576159062,0.17631928880145242
C(quarter_str)[T.2023Q4],-0.8774923272046461,0.7685578234149044,-1.1417388522645142,0.2535625860897004
C(quarter_str)[T.2024Q1],-0.6811556663080139,0.8913367105335152,-0.7641956830211828,0.4447506387827248
C(quarter_str)[T.2024Q2],-0.034095877825313425,0.6828111966090078,-0.049934561698228054,0.9601745353947077
C(quarter_str)[T.2024Q3],0.16888675753897028,0.6361324615865731,0.2654899218910337,0.790632072558255
C(quarter_str)[T.2024Q4],-0.3485531233264667,0.47537553673426025,-0.7332163655727019,0.46342647527487535
C(quarter_str)[T.2025Q1],-0.07263001206799581,0.7485490843442174,-0.09702772147750992,0.9227043797534292
C(quarter_str)[T.2025Q2],0.12990594791791688,0.6072696069442277,0.21391807927223924,0.8306109413409596
C(quarter_str)[T.2025Q3],0.009484645142625779,0.7608503282706182,0.01246584878813681,0.9900539493136893
mortgage_leverage_lag_std,-0.9706559237196396,0.29348548609849145,-3.307338760165792,0.0009418691616311035
shock_x_mortgage_lev,-0.8946700710207178,0.7258002279183702,-1.2326671122530155,0.21769998671974455
