variable,coefficient,std_error,t_stat,p_value
C(quarter_str)[T.2010Q3],0.3194576617064943,0.6516044572314209,0.49026316220092575,0.6239476907586357
C(quarter_str)[T.2010Q4],-0.6995875388999204,0.755286186802686,-0.926254909892432,0.35431352263111615
C(quarter_str)[T.2011Q1],-0.6473524629833213,1.0449685877209276,-0.619494662892398,0.5355905367890554
C(quarter_str)[T.2011Q2],-1.5735440808414802,0.8839364028917649,-1.7801553094698777,0.07505054695310201
C(quarter_str)[T.2011Q3],0.02216933865438797,1.2335201280805368,0.017972417433419076,0.985660857556174
C(quarter_str)[T.2011Q4],-2.1616711276114655,0.9765469650402444,-2.2135864479619585,0.02685724042029541
C(quarter_str)[T.2012Q1],-0.7935064943701732,1.455140131635678,-0.5453127689346434,0.5855384235146489
C(quarter_str)[T.2012Q2],-1.3682240174437967,0.8985001688077436,-1.522786600317893,0.12781210343739835
C(quarter_str)[T.2012Q3],-0.5527368970815479,0.9367173895104082,-0.5900786120458867,0.5551379471383507
C(quarter_str)[T.2012Q4],-0.680952533729916,0.7311435139061139,-0.9313527656040413,0.35167111570361653
C(quarter_str)[T.2013Q1],-0.8154432454359253,1.1388481875251335,-0.7160245363413981,0.47397619851005424
C(quarter_str)[T.2013Q2],-0.4518346472961545,0.6808131930719624,-0.6636690532646528,0.5069021503816245
C(quarter_str)[T.2013Q3],1.222756203580246,0.7993740689314691,1.529642067592605,0.12610535061648803
C(quarter_str)[T.2013Q4],-0.008042661057041878,0.7957979778603699,-0.01010641052226076,0.9919363883483084
C(quarter_str)[T.2014Q1],0.6534715592338425,0.8970521757921053,0.7284654971789363,0.46632868202755506
C(quarter_str)[T.2014Q2],0.8308815414785234,0.707866464534878,1.1737828857657153,0.24048200071360015
C(quarter_str)[T.2014Q3],1.2722900788527407,0.8769864281236525,1.4507523013495844,0.1468488460128919
C(quarter_str)[T.2014Q4],0.3861092220497763,0.7635169554117999,0.5056982943378511,0.6130684658575265
C(quarter_str)[T.2015Q1],1.0560667002691824,1.011462966287513,1.0440982373733203,0.2964399413011566
C(quarter_str)[T.2015Q2],0.45249951643868447,0.5327362378863393,0.8493875284962809,0.3956656905182646
C(quarter_str)[T.2015Q3],1.5053190954367182,0.5685856650936151,2.6474798572153135,0.008109419066880126
C(quarter_str)[T.2015Q4],0.8360186946132062,0.8529801010538525,0.9801151205993076,0.32702929614793885
C(quarter_str)[T.2016Q1],1.9143333809598961,1.0010809419888966,1.9122663319876974,0.055842041899798515
C(quarter_str)[T.2016Q2],0.5978784350830477,0.7083632823198063,0.8440279867768785,0.39865376671073904
C(quarter_str)[T.2016Q3],1.5981238843271481,0.6175723140240805,2.5877518276585723,0.009660455296367693
C(quarter_str)[T.2016Q4],0.46231334428286464,0.7831426573877065,0.5903309440772673,0.5549687975247772
C(quarter_str)[T.2017Q1],0.9949679788975884,0.6995782192079851,1.4222397890317733,0.1549566515626833
C(quarter_str)[T.2017Q2],1.0806001603955566,0.682518539104315,1.5832539315542304,0.1133635985096866
C(quarter_str)[T.2017Q3],2.1165194343915648,0.7206191288457553,2.937084722940507,0.003313135760301729
C(quarter_str)[T.2017Q4],0.6581449387210158,0.7960016490545029,0.8268135367593341,0.40834275624597105
C(quarter_str)[T.2018Q1],1.755718604248906,0.9915715914447201,1.7706423009667143,0.07662020294408942
C(quarter_str)[T.2018Q2],0.6278666337490841,0.5727712777291132,1.0961908499295032,0.2729952630476288
C(quarter_str)[T.2018Q3],1.4742698049476708,0.7968589916331695,1.8501012355098634,0.06429895990892102
C(quarter_str)[T.2018Q4],0.5571129158566944,0.7893113142824287,0.7058215253928948,0.4802991340968549
C(quarter_str)[T.2019Q1],1.5472103182948505,1.0868073073969455,1.4236289246164844,0.15455391824949852
C(quarter_str)[T.2019Q2],0.6636188422537755,0.8505639246204075,0.7802104263356073,0.43526702627853675
C(quarter_str)[T.2019Q3],1.5178684107411131,0.791757995211734,1.9170863065742718,0.055226967977913925
C(quarter_str)[T.2019Q4],0.34444893721370246,0.8697607407295248,0.39602723034473913,0.6920849401299454
C(quarter_str)[T.2020Q1],1.7085214026967415,0.9547174588776838,1.789557095462767,0.0735251410568076
C(quarter_str)[T.2020Q2],1.4296024863065442,0.8894936269841213,1.6072093637744125,0.10800844863788525
C(quarter_str)[T.2020Q3],1.5465984374604536,1.0001172263309177,1.5464171566511111,0.1220038533004936
C(quarter_str)[T.2020Q4],1.2577120989802522,0.8324843446989136,1.5107936947872953,0.13084102166527647
C(quarter_str)[T.2021Q1],1.6233090151783833,1.1080865222703224,1.4649659413350127,0.142930210235378
C(quarter_str)[T.2021Q2],1.6555928285735027,0.8066133872181366,2.052523370934051,0.040118826142549274
C(quarter_str)[T.2021Q3],2.362656660655213,0.8168390903805186,2.892438288616411,0.003822642699527041
C(quarter_str)[T.2021Q4],0.19337148372635055,0.8644309853227213,0.22369800135537532,0.8229923012297184
C(quarter_str)[T.2022Q1],0.25663481529010507,0.8605157226072349,0.2982337318748107,0.7655247782129502
C(quarter_str)[T.2022Q2],-0.5724937076471174,0.7603048050838285,-0.7529792049439912,0.45146241025354117
C(quarter_str)[T.2022Q3],-0.30464302393146386,0.979929827480765,-0.3108824891213383,0.755889956987013
C(quarter_str)[T.2022Q4],-2.5894065912875415,0.9759565464214527,-2.6531986498601174,0.007973293089237507
C(quarter_str)[T.2023Q1],-0.6897145930757571,1.1595732019637772,-0.5948003902709218,0.5519769066735555
C(quarter_str)[T.2023Q2],-0.7185481274156678,0.9337439327648549,-0.7695344539353703,0.44157609922026275
