variable,coefficient,std_error,t_stat,p_value
C(quarter_str)[T.2018Q1],1.6459425500392681,0.9130249967490474,1.8027354737273085,0.0714297682369617
C(quarter_str)[T.2018Q2],0.49053904131036336,0.5216300005537733,0.9403965277871228,0.3470142025947063
C(quarter_str)[T.2018Q3],1.1922360144177722,0.6207046752501223,1.9207782089563652,0.05475967481402959
C(quarter_str)[T.2018Q4],0.3551250360570936,0.6187556280097426,0.5739342318378104,0.5660123073350021
C(quarter_str)[T.2019Q1],1.3845573026688667,0.8307428017333175,1.6666497738891428,0.09558406548329068
C(quarter_str)[T.2019Q2],0.5058869600006901,0.576508070422203,0.8775019569634233,0.3802140563718506
C(quarter_str)[T.2019Q3],1.1402994932456083,0.6255701073607521,1.822816467456338,0.06833119276631366
C(quarter_str)[T.2019Q4],0.2549811950476335,0.7547853714446483,0.33781947119563693,0.7354992357409482
C(quarter_str)[T.2020Q1],1.4724968574295378,0.7694774256470439,1.9136323020669952,0.05566715465595605
C(quarter_str)[T.2020Q2],1.59899512352748,0.6393548960673252,2.500950776107145,0.012386039259454227
C(quarter_str)[T.2020Q3],1.244274986996998,0.708733201822892,1.7556324210530418,0.07915119263891825
C(quarter_str)[T.2020Q4],1.1321244663517707,0.7638728070262247,1.4820850486341548,0.13831766653848465
C(quarter_str)[T.2021Q1],1.4926130762871586,0.8642776018773168,1.7270065463284252,0.08416648780387362
C(quarter_str)[T.2021Q2],1.5587324116030175,0.7416150132932324,2.101808058983697,0.03557009290867773
C(quarter_str)[T.2021Q3],2.342934629309681,0.7316786132319224,3.2021362753253437,0.0013641244833733294
C(quarter_str)[T.2021Q4],-0.01759252761584379,1.0337936290695886,-0.01701744634630513,0.9864226976155295
C(quarter_str)[T.2022Q1],0.02646071491417111,0.8092733250614611,0.032696882616465237,0.973916309875295
C(quarter_str)[T.2022Q2],-1.1251007760068203,0.7657887924566719,-1.469205069451938,0.1417771757092889
C(quarter_str)[T.2022Q3],-1.0584642470462025,0.8467007863844785,-1.2501042446954387,0.21126146941816426
